"id";"idversion_init";"idversion_end";"file";"begin_line";"end_line";"rule";"ruleset";"package";"class";"function";"priority";"violation";"violation_nonumbers";"version_init";"version_end";"date_init";"date_end";"diff";"censored"
"745";"21";"0";"app\Action\Base.php";"14";"249";"NumberOfChildren";"Design Rules";"Kanboard\Action";"Base";;"2";"The class Base has 20 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.20";;"2015-10-24";"2019-12-16";"1514";"0"
"758";"21";"30";"app\Controller\Base.php";"17";"349";"NumberOfChildren";"Design Rules";"Kanboard\Controller";"Base";;"2";"The class Base has 38 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.20";"1.0.29";"2015-10-24";"2016-06-06";"226";"1"
"770";"21";"0";"app\Core\Base.php";"94";"126";"NumberOfChildren";"Design Rules";"Kanboard\Core";"Base";;"2";"The class Base has 58 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.20";;"2015-10-24";"2019-12-16";"1514";"0"
"807";"21";"30";"app\Model\Base.php";"13";"157";"NumberOfChildren";"Design Rules";"Kanboard\Model";"Base";;"2";"The class Base has 50 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.20";"1.0.29";"2015-10-24";"2016-06-06";"226";"1"
"965";"25";"30";"app\Validator\Base.php";"13";"54";"NumberOfChildren";"Design Rules";"Kanboard\Validator";"Base";;"2";"The class Base has 16 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.24";"1.0.29";"2016-01-24";"2016-06-06";"134";"1"
"1091";"29";"0";"app\Filter\BaseFilter.php";"13";"75";"NumberOfChildren";"Design Rules";"Kanboard\Filter";"BaseFilter";;"2";"The class BaseFilter has 33 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseFilter has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.28";;"2016-05-08";"2019-12-16";"1317";"0"
"1150";"30";"0";"app\Controller\BaseController.php";"15";"158";"NumberOfChildren";"Design Rules";"Kanboard\Controller";"BaseController";;"2";"The class BaseController has 74 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseController has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.29";;"2016-06-06";"2019-12-16";"1288";"0"
"1334";"30";"0";"app\Validator\BaseValidator.php";"14";"55";"NumberOfChildren";"Design Rules";"Kanboard\Validator";"BaseValidator";;"2";"The class BaseValidator has 17 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseValidator has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.29";;"2016-06-06";"2019-12-16";"1288";"0"
"1336";"32";"0";"app\Api\Procedure\BaseProcedure.php";"16";"85";"NumberOfChildren";"Design Rules";"Kanboard\Api\Procedure";"BaseProcedure";;"2";"The class BaseProcedure has 21 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseProcedure has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.31";;"2016-07-04";"2019-12-16";"1260";"0"
"1406";"36";"0";"app\Console\BaseCommand.php";"34";"67";"NumberOfChildren";"Design Rules";"Kanboard\Console";"BaseCommand";;"2";"The class BaseCommand has 15 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseCommand has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.35";;"2016-12-05";"2019-12-16";"1106";"0"
"1461";"42";"43";"app\Formatter\BaseFormatter.php";"14";"36";"NumberOfChildren";"Design Rules";"Kanboard\Formatter";"BaseFormatter";;"2";"The class BaseFormatter has 16 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class BaseFormatter has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.0.41";"1.0.42";"2017-03-19";"2017-04-08";"20";"1"
"1514";"55";"0";"libs\SimpleValidator\Validators\Base.php";"5";"37";"NumberOfChildren";"Design Rules";"SimpleValidator\Validators";"Base";;"2";"The class Base has 19 children. Consider to rebalance this class hierarchy to keep number of children under 15.";"The class Base has  children. Consider to rebalance this class hierarchy to keep number of children under .";"1.2.3";;"2018-04-19";"2019-12-16";"606";"0"
